"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
60684658,60684658,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
60684655,60684655,"Thalassoma quinquevittatum","scientific name","species","76337","Thalassoma quinquevittatum",0,0
27435142,27435142,"Scarus hoefleri","scientific name","species","59660","Scarus hoefleri",0,0
21238625,21238625,"Choerodon fasciatus","scientific name","species","91744","Choerodon fasciatus",0,0
21238622,21238622,"Leptoscarus vaigiensis","scientific name","species","188115","Leptoscarus vaigiensis",0,0
21238619,21238619,"Bolbometopon muricatum","scientific name","species","188109","Bolbometopon muricatum",0,0
21238616,21238616,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
21238613,21238613,"Scarus guacamaia","scientific name","species","59660","Scarus guacamaia",0,0
21238610,21238610,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
20278682,20278682,"Coris julis","scientific name","species","126328","Coris julis",0,0
20278679,20278679,"Symphodus bailloni","scientific name","species","130471","Symphodus bailloni",0,0
20278676,20278676,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
20278673,20278673,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
15778652,15778652,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
15778649,15778649,"Symphodus rostratus","scientific name","species","130471","Symphodus rostratus",0,0
15778646,15778646,"Symphodus trutta","scientific name","species","130471","Symphodus trutta",0,0
15778643,15778643,"Centrolabrus caeruleus","scientific name","species","171730","Centrolabrus caeruleus",0,0
126143620,126143620,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
68480475,68480475,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
68480410,68480410,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642182,99642182,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
99642172,99642172,"Symphodus tinca","scientific name","species","130471","Symphodus tinca",0,0
99642162,99642162,"Symphodus melanocercus","scientific name","species","130471","Symphodus melanocercus",0,0
99642152,99642152,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
99642142,99642142,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
99642133,99642133,"Labropsis australis","scientific name","species","241311","Labropsis australis",0,0
99642122,99642122,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642111,99642111,"Halichoeres margaritaceus","scientific name","species","51788","Halichoeres margaritaceus",0,0
99642101,99642101,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
99642090,99642090,"Cheilinus trilobatus","scientific name","species","202584","Cheilinus trilobatus",0,0
99642080,99642080,"Anampses geographicus","scientific name","species","241262","Anampses geographicus",0,0
29122955,29122955,"Coris julis","scientific name","species","126328","Coris julis",0,0
53749074,53749074,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
48596884,48596884,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
48596881,48596881,"Pseudolabrus fuentesi","scientific name","species","83879","Pseudolabrus fuentesi",0,0
48596878,48596878,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
48596875,48596875,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
906357716,906357716,"Scarus quoyi","scientific name","species","59660","Scarus quoyi",0,0
906357491,906357491,"Coris dorsomacula","scientific name","species","126328","Coris dorsomacula",0,0
906357486,906357486,"Choerodon robustus","scientific name","species","91744","Choerodon robustus",0,0
906357482,906357482,"Oxycheilinus bimaculatus","scientific name","species","241326","Oxycheilinus bimaculatus",0,0
906357478,906357478,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
906357473,906357473,"Thalassoma hardwicke","scientific name","species","76337","Thalassoma hardwicke",0,0
906357469,906357469,"Chlorurus microrhinos","scientific name","species","126670","Chlorurus microrhinos",0,0
906357465,906357465,"Scarus niger","scientific name","species","59660","Scarus niger",0,0
627473966,627473966,"Xyrichtys novacula","scientific name","species","13763","Xyrichtys novacula",0,0
109158908,109158908,"Lachnolaimus maximus","scientific name","species","202589","Lachnolaimus maximus",0,0
222839605,222839605,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
208969317,208969317,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
126215459,126215459,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
359294019,359294019,"Macropharyngodon bipartitus","scientific name","species","241317","Macropharyngodon bipartitus",0,0
359294015,359294015,"Anampses twistii","scientific name","species","241262","Anampses twistii",0,0
359294011,359294011,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
359294007,359294007,"Anampses lineatus","scientific name","species","241262","Anampses lineatus",0,0
359294003,359294003,"Anampses femininus","scientific name","species","241262","Anampses femininus",0,0
359293999,359293999,"Anampses cuvier","scientific name","species","241262","Anampses cuvier",0,0
359293995,359293995,"Anampses caeruleopunctatus","scientific name","species","241262","Anampses caeruleopunctatus",0,0
33569532,33569532,"Xiphocheilus typus","scientific name","species","241352","Xiphocheilus typus",0,0
33569528,33569528,"Tautogolabrus adspersus","scientific name","species","34786","Tautogolabrus adspersus",0,0
33569524,33569524,"Sparisoma chrysopterum","scientific name","species","51764","Sparisoma chrysopterum",0,0
33569520,33569520,"Pteragogus cryptus","scientific name","species","202595","Pteragogus cryptus",0,0
33569516,33569516,"Pseudojuloides atavai","scientific name","species","241338","Pseudojuloides atavai",0,0
33569512,33569512,"Pictilabrus laticlavius","scientific name","species","241332","Pictilabrus laticlavius",0,0
33569508,33569508,"Oxycheilinus bimaculatus","scientific name","species","241326","Oxycheilinus bimaculatus",0,0
33569504,33569504,"Notolabrus gymnogenis","scientific name","species","98381","Notolabrus gymnogenis",0,0
33569500,33569500,"Macropharyngodon geoffroy","scientific name","species","241317","Macropharyngodon geoffroy",0,0
33569496,33569496,"Labropsis australis","scientific name","species","241311","Labropsis australis",0,0
33569492,33569492,"Labrichthys unilineatus","scientific name","species","241305","Labrichthys unilineatus",0,0
33569488,33569488,"Halichoeres papilionaceus","scientific name","species","51788","Halichoeres papilionaceus",0,0
33569484,33569484,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
33569480,33569480,"Halichoeres hortulanus","scientific name","species","51788","Halichoeres hortulanus",0,0
33569476,33569476,"Gomphosus varius","scientific name","species","8248","Gomphosus varius",0,0
33569472,33569472,"Cymolutes praetextatus","scientific name","species","241283","Cymolutes praetextatus",0,0
33569468,33569468,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
33569464,33569464,"Choerodon anchorago","scientific name","species","91744","Choerodon anchorago",0,0
33569460,33569460,"Cheilinus oxycephalus","scientific name","species","202584","Cheilinus oxycephalus",0,0
33569456,33569456,"Austrolabrus maculatus","scientific name","species","241265","Austrolabrus maculatus",0,0
140270852,140270852,"Scarus psittacus","scientific name","species","59660","Scarus psittacus",0,0
194351320,194351320,"Lachnolaimus maximus","scientific name","species","202589","Lachnolaimus maximus",0,0
194351316,194351316,"Oxycheilinus digramma","scientific name","species","241326","Oxycheilinus digramma",0,0
194351312,194351312,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
194351308,194351308,"Scarus schlegeli","scientific name","species","59660","Scarus schlegeli",0,0
194351304,194351304,"Chlorurus japanensis","scientific name","species","126670","Chlorurus japanensis",0,0
194351300,194351300,"Scarus niger","scientific name","species","59660","Scarus niger",0,0
194351296,194351296,"Scarus globiceps","scientific name","species","59660","Scarus globiceps",0,0
194351292,194351292,"Scarus flavipectoralis","scientific name","species","59660","Scarus flavipectoralis",0,0
194351288,194351288,"Scarus chameleon","scientific name","species","59660","Scarus chameleon",0,0
194351284,194351284,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
194351280,194351280,"Chlorurus microrhinos","scientific name","species","126670","Chlorurus microrhinos",0,0
194351276,194351276,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
194351272,194351272,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
76365381,76365381,"Halichoeres leucoxanthus","scientific name","species","51788","Halichoeres leucoxanthus",0,0
76365377,76365377,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
76365373,76365373,"Macropharyngodon negrosensis","scientific name","species","241317","Macropharyngodon negrosensis",0,0
76365369,76365369,"Macropharyngodon cyanoguttatus","scientific name","species","241317","Macropharyngodon cyanoguttatus",0,0
60684714,60684714,"Halichoeres brownfieldi","scientific name","species","51788","Halichoeres brownfieldi",0,0
60684710,60684710,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
60684706,60684706,"Halichoeres biocellatus","scientific name","species","51788","Halichoeres biocellatus",0,0
60684702,60684702,"Halichoeres leucurus","scientific name","species","51788","Halichoeres leucurus",0,0
60684698,60684698,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
60684694,60684694,"Coris pictoides","scientific name","species","126328","Coris pictoides",0,0
60684690,60684690,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
60684686,60684686,"Coris flavovittata","scientific name","species","126328","Coris flavovittata",0,0
60684682,60684682,"Pseudocoris yamashiroi","scientific name","species","241336","Pseudocoris yamashiroi",0,0
60684678,60684678,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
60684674,60684674,"Halichoeres poeyi","scientific name","species","51788","Halichoeres poeyi",0,0
60684670,60684670,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
60684666,60684666,"Labrichthys unilineatus","scientific name","species","241305","Labrichthys unilineatus",0,0
60684662,60684662,"Anampses caeruleopunctatus","scientific name","species","241262","Anampses caeruleopunctatus",0,0
60684658,60684658,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
60684654,60684654,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
21238626,21238626,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
21238622,21238622,"Leptoscarus vaigiensis","scientific name","species","188115","Leptoscarus vaigiensis",0,0
21238618,21238618,"Chlorurus oedema","scientific name","species","126670","Chlorurus oedema",0,0
21238614,21238614,"Scarus flavipectoralis","scientific name","species","59660","Scarus flavipectoralis",0,0
21238610,21238610,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
20278681,20278681,"Coris julis","scientific name","species","126328","Coris julis",0,0
20278677,20278677,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
20278673,20278673,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
15778651,15778651,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
15778647,15778647,"Symphodus melops","scientific name","species","130471","Symphodus melops",0,0
15778643,15778643,"Centrolabrus caeruleus","scientific name","species","171730","Centrolabrus caeruleus",0,0
126143606,126143606,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
68480431,68480431,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642182,99642182,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
99642169,99642169,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
99642155,99642155,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
99642142,99642142,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
99642129,99642129,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
99642114,99642114,"Halichoeres marginatus","scientific name","species","51788","Halichoeres marginatus",0,0
99642101,99642101,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
99642087,99642087,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
48596885,48596885,"Pictilabrus laticlavius","scientific name","species","241332","Pictilabrus laticlavius",0,0
53749074,53749074,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
48596883,48596883,"Pseudolabrus miles","scientific name","species","83879","Pseudolabrus miles",0,0
48596879,48596879,"Pseudolabrus biserialis","scientific name","species","83879","Pseudolabrus biserialis",0,0
48596875,48596875,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
4028894,4028894,"Sparisoma cretense","scientific name","species","51764","Sparisoma cretense",0,0
4028886,4028886,"Sparisoma chrysopterum","scientific name","species","51764","Sparisoma chrysopterum",0,0
4903274,4903274,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
2088564,2088564,"Scarus iseri","scientific name","species","59660","Scarus iseri",0,0
194351283,194351283,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
194351278,194351278,"Chlorurus bowersi","scientific name","species","126670","Chlorurus bowersi",0,0
194351273,194351273,"Bolbometopon muricatum","scientific name","species","188109","Bolbometopon muricatum",0,0
76365381,76365381,"Halichoeres leucoxanthus","scientific name","species","51788","Halichoeres leucoxanthus",0,0
76365376,76365376,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
76365371,76365371,"Macropharyngodon kuiteri","scientific name","species","241317","Macropharyngodon kuiteri",0,0
60684715,60684715,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
60684710,60684710,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
60684705,60684705,"Halichoeres ornatissimus","scientific name","species","51788","Halichoeres ornatissimus",0,0
60684700,60684700,"Halichoeres papilionaceus","scientific name","species","51788","Halichoeres papilionaceus",0,0
60684695,60684695,"Halichoeres solorensis","scientific name","species","51788","Halichoeres solorensis",0,0
60684690,60684690,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
60684685,60684685,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
60684680,60684680,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
60684675,60684675,"Halichoeres notospilus","scientific name","species","51788","Halichoeres notospilus",0,0
60684670,60684670,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
60684665,60684665,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
60684660,60684660,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
60684655,60684655,"Thalassoma quinquevittatum","scientific name","species","76337","Thalassoma quinquevittatum",0,0
21238626,21238626,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
21238621,21238621,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
21238616,21238616,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
21238611,21238611,"Sparisoma chrysopterum","scientific name","species","51764","Sparisoma chrysopterum",0,0
20278681,20278681,"Coris julis","scientific name","species","126328","Coris julis",0,0
20278676,20278676,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
20278671,20278671,"Symphodus trutta","scientific name","species","130471","Symphodus trutta",0,0
15778648,15778648,"Symphodus rostratus","scientific name","species","130471","Symphodus rostratus",0,0
15778643,15778643,"Centrolabrus caeruleus","scientific name","species","171730","Centrolabrus caeruleus",0,0
68480496,68480496,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
68480390,68480390,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642172,99642172,"Symphodus tinca","scientific name","species","130471","Symphodus tinca",0,0
99642155,99642155,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
99642138,99642138,"Labrus viridis","scientific name","species","30799","Labrus viridis",0,0
99642122,99642122,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642104,99642104,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
99642087,99642087,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
29122955,29122955,"Coris julis","scientific name","species","126328","Coris julis",0,0
48596886,48596886,"Austrolabrus maculatus","scientific name","species","241265","Austrolabrus maculatus",0,0
48596880,48596880,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
48596875,48596875,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
4028892,4028892,"Sparisoma viride","scientific name","species","51764","Sparisoma viride",0,0
4028882,4028882,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
4545223,4545223,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
4028890,4028890,"Sparisoma rubripinne","scientific name","species","51764","Sparisoma rubripinne",0,0
4903274,4903274,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
2188776996,2188776996,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
2186300495,2186300495,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
1534512801,1534512801,"Cirrhilabrus sp. f YKT-2022","scientific name","species","2640053","Cirrhilabrus sp. f YKT-2022",0,0
2183321049,2183321049,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
2183321020,2183321020,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2178620675,2178620675,"Pteragogus aurigarius","scientific name","species","202595","Pteragogus aurigarius",0,0
2174708190,2174708190,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2119031507,2119031507,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
2119031506,2119031506,"Hologymnosus annulatus","scientific name","species","241304","Hologymnosus annulatus",0,0
2119031503,2119031503,"Iniistius celebicus","scientific name","species","315409","Iniistius celebicus",0,0
2119031501,2119031501,"Anampses melanurus","scientific name","species","241262","Anampses melanurus",0,0
2119031479,2119031479,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
2119031478,2119031478,"Coris dorsomacula","scientific name","species","126328","Coris dorsomacula",0,0
2104598668,2104598668,"Scarus ovifrons","scientific name","species","59660","Scarus ovifrons",0,0
2088256283,2088256283,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
2089854687,2089854687,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
2089854683,2089854683,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
2089854671,2089854671,"Halichoeres melanochir","scientific name","species","51788","Halichoeres melanochir",0,0
2089854663,2089854663,"Scarus forsteni","scientific name","species","59660","Scarus forsteni",0,0
2089854662,2089854662,"Choerodon azurio","scientific name","species","91744","Choerodon azurio",0,0
2089854647,2089854647,"Cirrhilabrus temminckii","scientific name","species","241276","Cirrhilabrus temminckii",0,0
2089854615,2089854615,"Pseudocheilinus evanidus","scientific name","species","241334","Pseudocheilinus evanidus",0,0
2087652908,2087652908,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
2087652907,2087652907,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
2087652889,2087652889,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2087652888,2087652888,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2087652874,2087652874,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2087652873,2087652873,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2087652872,2087652872,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2076239686,2076239686,"Pseudocheilinus hexataenia","scientific name","species","241334","Pseudocheilinus hexataenia",0,0
2074192865,2074192865,"Stethojulis trilineata","scientific name","species","241347","Stethojulis trilineata",0,0
2064684355,2064684355,"Bodianus perditio","scientific name","species","241267","Bodianus perditio",0,0
1980526685,1980526685,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
1980526633,1980526633,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1973544556,1973544556,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
1772365512,1772365512,"Pseudolabrus fuentesi","scientific name","species","83879","Pseudolabrus fuentesi",0,0
1772365511,1772365511,"Coris debueni","scientific name","species","126328","Coris debueni",0,0
1898139866,1898139866,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
1898139824,1898139824,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1896498937,1896498937,"Labrus mixtus","scientific name","species","30799","Labrus mixtus",0,0
1896498923,1896498923,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
651209518,651209518,"Symphodus melops","scientific name","species","130471","Symphodus melops",0,0
651209517,651209517,"Symphodus melops","scientific name","species","130471","Symphodus melops",0,0
651209402,651209402,"Labrus mixtus","scientific name","species","30799","Labrus mixtus",0,0
651209401,651209401,"Labrus mixtus","scientific name","species","30799","Labrus mixtus",0,0
651209400,651209400,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
651209399,651209399,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
651209360,651209360,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
651209359,651209359,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
651209329,651209329,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
651209328,651209328,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
651209288,651209288,"Acantholabrus palloni","scientific name","species","202582","Acantholabrus palloni",0,0
651209287,651209287,"Acantholabrus palloni","scientific name","species","202582","Acantholabrus palloni",0,0
1863125409,1863125409,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1859640433,1859640433,"Xyrichtys novacula","scientific name","species","13763","Xyrichtys novacula",0,0
298289625,298289625,"Semicossyphus darwini","scientific name","species","241345","Semicossyphus darwini",0,0
1845860588,1845860588,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1049013515,1049013515,"Pseudolabrus sp. KP-2015","scientific name","species","2648529","Pseudolabrus sp. KP-2015",0,0
1049013512,1049013512,"Pictilabrus laticlavius","scientific name","species","241332","Pictilabrus laticlavius",0,0
1049013507,1049013507,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
1723778550,1723778550,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1723778526,1723778526,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1408947650,1408947650,"Choerodon schoenleinii","scientific name","species","91744","Choerodon schoenleinii",0,0
1669285355,1669285355,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1669285341,1669285341,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1669285327,1669285327,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1669285313,1669285313,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1669285299,1669285299,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1669285285,1669285285,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1593555228,1593555228,"Halichoeres nigrescens","scientific name","species","51788","Halichoeres nigrescens",0,0
1591443225,1591443225,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
1569642313,1569642313,"Halichoeres nigrescens","scientific name","species","51788","Halichoeres nigrescens",0,0
1559935589,1559935589,"Iniistius evides","scientific name","species","315409","Iniistius evides",0,0
1559935588,1559935588,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935587,1559935587,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935586,1559935586,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935585,1559935585,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935584,1559935584,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935583,1559935583,"Iniistius trivittatus","scientific name","species","315409","Iniistius trivittatus",0,0
1559935582,1559935582,"Iniistius dea","scientific name","species","315409","Iniistius dea",0,0
1559935581,1559935581,"Iniistius dea","scientific name","species","315409","Iniistius dea",0,0
1559935580,1559935580,"Iniistius dea","scientific name","species","315409","Iniistius dea",0,0
1559935579,1559935579,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
1534512800,1534512800,"Cirrhilabrus sanguineus","scientific name","species","241276","Cirrhilabrus sanguineus",0,0
1534500484,1534500484,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
1534500483,1534500483,"Cirrhilabrus cyanopleura","scientific name","species","241276","Cirrhilabrus cyanopleura",0,0
1534500482,1534500482,"Macropharyngodon ornatus","scientific name","species","241317","Macropharyngodon ornatus",0,0
1534500481,1534500481,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
1534500480,1534500480,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
1534500472,1534500472,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
1534500467,1534500467,"Diproctacanthus xanthurus","scientific name","species","241286","Diproctacanthus xanthurus",0,0
1534500464,1534500464,"Coris pictoides","scientific name","species","126328","Coris pictoides",0,0
1534500462,1534500462,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
1534500454,1534500454,"Pseudocheilinus hexataenia","scientific name","species","241334","Pseudocheilinus hexataenia",0,0
1534500453,1534500453,"Thalassoma amblycephalum","scientific name","species","76337","Thalassoma amblycephalum",0,0
1534500452,1534500452,"Macropharyngodon negrosensis","scientific name","species","241317","Macropharyngodon negrosensis",0,0
1534500450,1534500450,"Halichoeres prosopeion","scientific name","species","51788","Halichoeres prosopeion",0,0
1534500443,1534500443,"Macropharyngodon ornatus","scientific name","species","241317","Macropharyngodon ornatus",0,0
1534500442,1534500442,"Halichoeres chrysus","scientific name","species","51788","Halichoeres chrysus",0,0
1534500440,1534500440,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1534500438,1534500438,"Bodianus dictynna","scientific name","species","241267","Bodianus dictynna",0,0
1534500436,1534500436,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
1534500433,1534500433,"Pseudocheilinus evanidus","scientific name","species","241334","Pseudocheilinus evanidus",0,0
1534500431,1534500431,"Bodianus mesothorax","scientific name","species","241267","Bodianus mesothorax",0,0
1534500429,1534500429,"Bodianus mesothorax","scientific name","species","241267","Bodianus mesothorax",0,0
1534500428,1534500428,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
1534500418,1534500418,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
1534500415,1534500415,"Cirrhilabrus lubbocki","scientific name","species","241276","Cirrhilabrus lubbocki",0,0
1534500407,1534500407,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
1534500406,1534500406,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
1534500404,1534500404,"Gomphosus caeruleus","scientific name","species","8248","Gomphosus caeruleus",0,0
1534500403,1534500403,"Scarus vetula","scientific name","species","59660","Scarus vetula",0,0
1534500389,1534500389,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
1534500388,1534500388,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
1534500387,1534500387,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
1534500382,1534500382,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
